API_NUMBER,DA_STATUS_NUMBER,OPERATOR_NAME,LEASE_NAME,center_lat_wgs84,center_lon_wgs84,min_lat_wgs84,max_lat_wgs84,min_lon_wgs84,max_lon_wgs84
532387,0908780,ENERGY TRANSFER COMPANY,17C                          13,33.567935,-99.991777,33.56724816458261,33.56862179095623,-99.99260114225743,-99.99095258779155
337786,0906238,VERDUN OIL & GAS LLC,XIM A                         01,28.247466,-99.266581,28.246779163901504,28.24815279027513,-99.26736030717186,-99.26580098355402
337787,0906241,VERDUN OIL & GAS LLC,XIM B                         01,28.247466,-99.266519,28.246778964063157,28.248152590436785,-99.26729820545084,-99.26573888183593
337788,0906242,VERDUN OIL & GAS LLC,XIM C                         01,28.247465,-99.266456,28.2467786642281,28.248152290601727,-99.26723610372878,-99.26567678011824
534328,0908868,"BAYTEX ENERGY USA, INC.",TARES A                       02,29.406035,-97.203202,29.40534812753681,29.40672175391044,-97.20399027349897,-97.20241349878133
534327,0908869,"BAYTEX ENERGY USA, INC.",TARES B                       02,29.406071,-97.203179,29.405383826480808,29.406757452854436,-97.20396707322224,-97.20239029795088
534305,0903310,"BAYTEX ENERGY USA, INC.",VIN A                         02,29.506331,-97.172401,29.505643894739325,29.507017521112953,-97.17318976683859,-97.17161143252818
534312,0903929,"EOG RESOURCES, INC.",HUETZEBERG B                  02,29.349006,-97.186461,29.348319332969865,29.349692959343493,-97.18724880020433,-97.18567290875505
732797,0904972,SAGE NATURAL RESOURCES LLC,MPBELL EF                     03,30.372487,-96.810664,30.371800593271484,30.37317421964511,-96.81145986016104,-96.8098677234707
732798,0904978,SAGE NATURAL RESOURCES LLC,MPBELL EF                     03,30.372529,-96.810622,30.371842292134716,30.373215918508343,-96.81141825943352,-96.80982612206411
732801,0907535,SAGE NATURAL RESOURCES LLC,RENA EF                       03,30.351109,-96.902913,30.3504220243521,30.351795650725727,-96.90370915309539,-96.90211736437256
932211,0908489,"COMSTOCK OIL & GAS, LLC",LLARD MBK                     05,31.261933,-96.258754,31.261246481509698,31.262620107883325,-96.25955756323575,-96.25795061393765
932204,0906039,MITSUI E&P USA LLC,HENSON                       05,31.470783,-95.969512,31.470095787287818,31.471469413661445,-95.97031758546669,-95.96870706147658
736510,0908569,AURORA RESOURCES CORPORATION,HWARTZ                        02,28.444719,-98.287671,28.444032155262196,28.445405781635824,-98.28845239385704,-98.28689017143658
735158,0908625,BURLINGTON RESOURCES O & G CO LP,LIOTT UNIT A                  02,28.690813,-98.026697,28.690126187327905,28.691499813701533,-98.02748007335205,-98.02591419314382
735487,0908624,BURLINGTON RESOURCES O & G CO LP,KEW EAST                      02,28.710154,-98.046014,28.70946722132926,28.710840847702887,-98.046797514117,-98.04523134448388
734935,0908877,BURLINGTON RESOURCES O & G CO LP,MALEK UNIT A                 02,28.703872,-98.182131,28.7031847107191,28.704558337092728,-98.18291434807313,-98.18134827248463
734937,0908878,BURLINGTON RESOURCES O & G CO LP,MALEK UNIT B                 02,28.703924,-98.182185,28.70323680891919,28.704610435292818,-98.18296815011925,-98.18140207375103
734936,0908880,BURLINGTON RESOURCES O & G CO LP,MALEK UNIT C                 02,28.703926,-98.182105,28.70323910903053,28.704612735404158,-98.18288794790514,-98.18132187150248
735460,0908835,BURLINGTON RESOURCES O & G CO LP,MALEK UNIT E                 02,28.661054,-98.171492,28.660366713824292,28.66174034019792,-98.17227520410026,-98.17070976866432
734960,0908885,BURLINGTON RESOURCES O & G CO LP,MALEK UNIT H                 02,28.682480,-98.175590,28.681792814192473,28.6831664405661,-98.17637304202627,-98.17480728643311
734964,0908685,BURLINGTON RESOURCES O & G CO LP,MALEK UNIT I                 02,28.670392,-98.127594,28.669705213946823,28.67107884032045,-98.12837637671132,-98.12681080177884
735323,0908682,BURLINGTON RESOURCES O & G CO LP,REN KENNEDY UNIT B            02,28.670399,-98.079798,28.669712423253692,28.67108604962732,-98.08058064304252,-98.07901506800233
734906,0908619,BURLINGTON RESOURCES O & G CO LP,THRYN KEATHLEY  UNIT A        02,28.722024,-98.137176,28.721337030871464,28.72271065724509,-98.1379591830943,-98.13639283569651
736205,0876873,BURLINGTON RESOURCES O & G CO LP,THRYN KEATHLEY D-A USW A      02,28.724812,-98.135846,28.72412554434217,28.725499170715796,-98.13662957512696,-98.13506318595222
736280,0882218,BURLINGTON RESOURCES O & G CO LP,THRYN KEATHLEY D-A USW B      02,28.724540,-98.135848,28.72385315308853,28.725226779462158,-98.1366315723351,-98.13506518724155
734992,0908666,BURLINGTON RESOURCES O & G CO LP,THRYN KEATHLEY UNIT B         02,28.731067,-98.135249,28.73038044480191,28.731754071175537,-98.1360323238531,-98.13446584094709
735052,0908622,BURLINGTON RESOURCES O & G CO LP,RY KRAUSE UNIT A              02,28.687184,-98.105613,28.686496923751506,28.687870550125133,-98.10639583836691,-98.10483001243624
734961,0908840,BURLINGTON RESOURCES O & G CO LP,LBA JO PARROTT UNIT A         02,28.647203,-98.170590,28.6465161624408,28.647889788814428,-98.17137253451673,-98.16980730585504
735212,0908860,BURLINGTON RESOURCES O & G CO LP,SON-BAKER UNIT                02,28.724542,-98.062754,28.72385542075652,28.72522904713015,-98.06353713157213,-98.06197074644459
735097,0908891,BURLINGTON RESOURCES O & G CO LP,OMERO RANCH                   02,28.558872,-98.308927,28.55818539746542,28.559559023839046,-98.30970887042173,-98.30814495701352
735221,0908383,BURLINGTON RESOURCES O & G CO LP,RSER UNIT A                   02,28.754123,-98.121999,28.75343653525641,28.754810161630036,-98.12278259510268,-98.1212157664371
736249,0880872,BURLINGTON RESOURCES O & G CO LP,RSER UNIT A                   02,28.757868,-98.121924,28.757181015320093,28.75855464169372,-98.1227076322032,-98.12114074734535
735222,0908394,BURLINGTON RESOURCES O & G CO LP,RSER UNIT B                   02,28.754144,-98.121978,28.75345733463844,28.75483096101207,-98.12276119472276,-98.12119436574508
735045,0908285,BURLINGTON RESOURCES O & G CO LP,IZE UNIT B                    02,28.627229,-98.207001,28.626542022957334,28.627915649330962,-98.20778334178765,-98.20621841106181
734898,0908663,BURLINGTON RESOURCES O & G CO LP,"YLOR FARMS, INC               02",28.632483,-98.169633,28.631796639524797,28.633170265898425,-98.17041555447747,-98.16885054540279
735177,0908703,BURLINGTON RESOURCES O & G CO LP,ITSETT UNIT B                 02,28.633314,-98.243370,28.632627542357334,28.63400116873096,-98.24415221931493,-98.24258719784918
736512,0908786,"KIMMERIDGE TEXAS GAS, LLC",REE RIVERS A                  02,28.396756,-98.271594,28.39606935654928,28.397442982922907,-98.27237475104596,-98.27081323617494
736513,0908788,"KIMMERIDGE TEXAS GAS, LLC",REE RIVERS B                  02,28.396756,-98.271533,28.396069356690187,28.397442983063815,-98.27231364934629,-98.27075213447527
736507,0908212,SILVER HILL ENERGY OPERATING LLC,FEE C                        02,28.534898,-98.333735,28.534211216929265,28.535584843302892,-98.3345169118332,-98.33295335438062
136955,0900116,ADMIRAL PERMIAN OPERATING LLC,FFALO B                       10,31.659569,103.528508,31.658882186813187,31.660255813186815,103.5277011062571,103.5293148937429
137425,0908493,ADMIRAL PERMIAN OPERATING LLC,D RYDER A                     10,31.925362,103.476792,31.924675186813186,31.926048813186814,103.47598278274234,103.47760121725767
137426,0908494,ADMIRAL PERMIAN OPERATING LLC,D RYDER B                     10,31.925446,103.476485,31.924759186813187,31.926132813186815,103.47567578200314,103.47729421799686
137428,0908491,ADMIRAL PERMIAN OPERATING LLC,D RYDER UNIT                  10,31.925383,103.476715,31.924696186813186,31.926069813186814,103.47590588255754,103.47752431744247
137429,0908492,ADMIRAL PERMIAN OPERATING LLC,D RYDER UNIT                  10,31.925425,103.476562,31.924738286813184,31.926111913186812,103.47575248218706,103.47737091781295
137427,0908490,ADMIRAL PERMIAN OPERATING LLC,D RYDER UNIT                  10,31.925404,103.476638,31.924717286813188,31.926090913186815,103.47582918237185,103.47744761762814
137417,0908141,ANADARKO E&P ONSHORE LLC,ARTOOTH 54-1-39-34 A          10,31.895988,103.645215,31.895301286813186,31.896674913186814,103.64440624103747,103.64602415896252
137418,0908142,ANADARKO E&P ONSHORE LLC,SK 54-1-39-34 B               10,31.895979,103.636780,31.895292486813187,31.896666113186814,103.63597074111482,103.63758865888519
137419,0908144,ANADARKO E&P ONSHORE LLC,SK 54-1-39-34 C               10,31.895979,103.636683,31.895292486813187,31.896666113186814,103.63587404111482,103.63749195888519
137420,0908145,ANADARKO E&P ONSHORE LLC,SK 54-1-39-34 D               10,31.895979,103.636587,31.895292386813185,31.896666013186813,103.63577754111569,103.63739545888433
137436,0908614,ANADARKO E&P ONSHORE LLC,TS 54-2-2-11 G                10,31.877018,103.618276,31.876330986813187,31.877704613186815,103.61746690764951,103.61908449235048
137397,0907677,ANADARKO E&P ONSHORE LLC,NSHINE UL 29-0-39-3 A         10,31.749833,103.437297,31.749146486813185,31.750520113186813,103.43648952062895,103.43810487937105
137398,0907678,ANADARKO E&P ONSHORE LLC,NSHINE UL 29-0-39-3 B         10,31.749858,103.437206,31.749171486813186,31.750545113186813,103.43639792041087,103.43801327958913
137399,0907679,ANADARKO E&P ONSHORE LLC,NSHINE UL 29-0-39-3 C         10,31.749883,103.437114,31.749196486813187,31.750570113186814,103.43630622019279,103.43792157980721
137400,0907680,ANADARKO E&P ONSHORE LLC,NSHINE UL 29-0-39-3 D         10,31.751503,103.431053,31.750815986813187,31.752189613186815,103.43024510606492,103.43186049393509
137401,0907681,ANADARKO E&P ONSHORE LLC,NSHINE UL 29-0-39-3 E         10,31.751553,103.430869,31.750865986813185,31.752239613186813,103.43006170562873,103.43167709437128
137402,0907682,ANADARKO E&P ONSHORE LLC,NSHINE UL 29-0-39-3 F         10,31.751578,103.430778,31.750890986813186,31.752264613186814,103.42997010541062,103.43158549458938
137384,0907514,"CIVITAS PERMIAN OPERATING, LLC",OTT-STATE-REVOLVER A          10,31.935590,103.366701,31.934903686813186,31.936277313186814,103.36589179271083,103.36751040728917
137385,0907517,"CIVITAS PERMIAN OPERATING, LLC",OTT-STATE-REVOLVER B          10,31.935656,103.366726,31.934968986813185,31.936342613186813,103.3659164921359,103.3675351078641
137386,0907534,"CIVITAS PERMIAN OPERATING, LLC",OTT-STATE-REVOLVER C          10,31.935677,103.366649,31.934989986813186,31.936363613186813,103.36583979195102,103.36745840804899
137383,0907513,"CIVITAS PERMIAN OPERATING, LLC",OTT-STATE-REVOLVER D          10,31.935612,103.366624,31.934924686813186,31.936298313186814,103.36581509252593,103.36743370747408
137434,0908567,"GREENLAKE ENERGY OPERATING, LLC",HAWK STATE A 65-64           10,31.682873,103.548804,31.682186286813184,31.683559913186812,103.54799730376473,103.54961149623526
137435,0908568,"GREENLAKE ENERGY OPERATING, LLC",HAWK STATE A 65-64           10,31.682738,103.548622,31.682050786813186,31.683424413186813,103.5478154049428,103.54942959505719
137430,0908562,"GREENLAKE ENERGY OPERATING, LLC",HAWK STATE 65-64             10,31.682828,103.548744,31.682141186813187,31.683514813186815,103.54793670415684,103.54955089584315
137431,0908564,"GREENLAKE ENERGY OPERATING, LLC",HAWK STATE 65-64             10,31.682693,103.548562,31.682005686813188,31.683379313186816,103.54775480533489,103.5493689946651
137432,0908565,"GREENLAKE ENERGY OPERATING, LLC",HAWK STATE 65-64             10,31.682783,103.548683,31.682095986813184,31.683469613186812,103.54787600454982,103.54949019545019
137433,0908566,"GREENLAKE ENERGY OPERATING, LLC",HAWK STATE 65-64             10,31.682647,103.548501,31.681960586813187,31.683334213186814,103.547694305727,103.549308494273
100838,0908710,OXY USA WTP LP,MAR /DELAWARE/ UNIT          10,31.976322,103.648444,31.975635386813185,31.977009013186812,103.64763473373455,103.64925406626546
137422,0908395,PDEH LLC,ICE BOX                       10,31.873806,103.478281,31.873119086813187,31.874492713186815,103.47747213584337,103.47908966415663
137424,0908420,PDEH LLC,ICE BOX                       10,31.873722,103.478198,31.873034886813187,31.874408513186815,103.47738923658243,103.47900676341759
137423,0908405,PDEH LLC,ICE BOX                       10,31.873764,103.478240,31.873076986813185,31.874450613186813,103.4774307362129,103.4790482637871
137447,0908806,PDEH LLC,19 CADDIS G                  10,31.682852,103.413238,31.682164986813188,31.683538613186816,103.41243080394992,103.41404499605008
137448,0908809,PDEH LLC,19 CADDIS H                  10,31.682904,103.413258,31.682217286813184,31.683590913186812,103.41245050349521,103.41406469650478
136871,0898660,"PETRO-HUNT PERMIAN, LLC",BRA STATE 53-46               10,31.767848,103.537637,31.767161386813186,31.768535013186813,103.53682946341043,103.53844513658957
136873,0898662,"PETRO-HUNT PERMIAN, LLC",BRA STATE 53-46               10,31.767847,103.537476,31.767160686813185,31.768534313186812,103.53666866341653,103.53828433658346
136875,0898664,"PETRO-HUNT PERMIAN, LLC",BRA STATE 53-46               10,31.767847,103.537316,31.767159986813187,31.768533613186815,103.53650776342265,103.53812343657735
136874,0898663,"PETRO-HUNT PERMIAN, LLC",BRA STATE 53-46               10,31.767847,103.537396,31.767160286813187,31.768533913186815,103.53658816342003,103.53820383657997
136872,0898661,"PETRO-HUNT PERMIAN, LLC",BRA STATE 53-46               10,31.767848,103.537557,31.767160986813185,31.768534613186812,103.53674906341391,103.53836473658609
137581,0905619,"BKV DCARBON VENTURES, LLC",MA TANGO CCS                  01,28.058196,-98.765996,28.057509046384677,28.058882672758305,-98.76677458623382,-98.765218016695
135133,0748738,BPX OPERATING COMPANY,AN 1795                       01,28.358722,-98.363526,28.358034786832814,28.35940841320644,-98.36430681503585,-98.36274586001973
137608,0908221,BPX OPERATING COMPANY,S C                           01,28.355399,-98.722742,28.354712348348997,28.356085974722625,-98.72352205975807,-98.72196115359532
137609,0908222,BPX OPERATING COMPANY,S C                           01,28.355455,-98.722713,28.354768246587252,28.35614187296088,-98.72349335954326,-98.72193245255863
137610,0908223,BPX OPERATING COMPANY,S C                           01,28.355512,-98.722684,28.354825344785965,28.356198971159593,-98.72346475934376,-98.72190385151961
137611,0908224,BPX OPERATING COMPANY,S C                           01,28.355569,-98.722656,28.354881743007617,28.356255369381245,-98.72343615913692,-98.72187525048358
137612,0908225,BPX OPERATING COMPANY,S C                           01,28.355625,-98.722627,28.354938241226233,28.35631186759986,-98.72340745892839,-98.72184654944434
137613,0908226,BPX OPERATING COMPANY,S C                           01,28.355681,-98.722598,28.354994639447888,28.356368265821516,-98.72337885872156,-98.7218179484083
137601,0907955,"EOG RESOURCES, INC.",LVERTON A                     01,28.464426,-98.755603,28.463739408200365,28.465113034573992,-98.75638421128308,-98.75482169763696
137606,0908054,"GULFTEX ENERGY, LLC",W J                           01,28.398483,-98.413026,28.397795971954725,28.399169598328353,-98.41380720220744,-98.41224566189541
137607,0908062,"GULFTEX ENERGY, LLC",W V                           01,28.398516,-98.413096,28.39782927070501,28.399202897078638,-98.41387670448464,-98.41231516368194
137615,0908326,"KIMMERIDGE TEXAS GAS, LLC",RRY RANCH A                   01,28.336725,-98.339575,28.336038362328917,28.337411988702545,-98.34035502245297,-98.33879439071919
137614,0908330,"KIMMERIDGE TEXAS GAS, LLC",RRY RANCH B                   01,28.336725,-98.339511,28.336037862493487,28.337411488867115,-98.34029102066891,-98.33873038894247
137616,0908337,"KIMMERIDGE TEXAS GAS, LLC",RRY RANCH C                   01,28.336725,-98.339450,28.336037862634964,28.33741148900859,-98.34022991897059,-98.33866928724414
137566,0904063,"KIMMERIDGE TEXAS GAS, LLC",AN ISLAND                     01,28.366453,-98.375297,28.36576630659325,28.36713993296688,-98.37607762206596,-98.37451655333294
330515,0902232,"SOUTHWEST OPERATING, INC.-TYLER","NNIN, M.G.                    03",30.935889,-95.955804,30.935201970024806,30.936575596398434,-95.95660490494232,-95.9550034622413
739059,0773527,COG OPERATING LLC,BEE 239 X1                    10,32.256978,102.178371,32.25629158681319,32.25766521318681,102.17755844039229,102.1791827596077
739048,0773240,COG OPERATING LLC,BEE 239 X2                    10,32.243214,102.167236,32.24252708681319,32.24390071318681,102.16642416348857,102.16804823651144
739462,0784595,COG OPERATING LLC,BEE 239 X3                    10,32.254795,102.186659,32.25410828681319,32.25548191318681,102.18584715992323,102.18747144007678
739459,0784575,COG OPERATING LLC,BEE 239 X5                    10,32.243431,102.174457,32.24274438681319,32.244118013186814,102.1736446615459,102.1752687384541
739043,0773178,COG OPERATING LLC,BEE 239 X6                    10,32.245213,102.166258,32.24452628681319,32.24589991318681,102.16544594561489,102.1670700543851
746746,0906701,DIAMONDBACK E&P LLC,ORGE HOLT GLASS WEST E 13-1   10,32.144282,102.103934,32.14359488681319,32.14496851318681,102.10312274576864,102.10474505423136
746846,0908603,DIAMONDBACK E&P LLC,IDELBERG 30-31 A              10,32.237511,101.785212,32.23682418681319,32.23819781318681,101.78440001446509,101.78602398553491
746847,0908605,DIAMONDBACK E&P LLC,IDELBERG 30-31 B              10,32.237552,101.785277,32.23686518681319,32.23823881318681,101.78446501409864,101.78608898590134
746848,0908606,DIAMONDBACK E&P LLC,IDELBERG 30-31 E              10,32.233932,101.794288,32.23324518681319,32.23461881318681,101.79347604644931,101.79509995355068
746853,0908607,DIAMONDBACK E&P LLC,IDELBERG 30-31 E              10,32.233914,101.794366,32.23322718681319,32.23460081318681,101.79355404661017,101.79517795338982
746850,0908610,DIAMONDBACK E&P LLC,IDELBERG 30-31 I              10,32.233422,101.796487,32.23273518681319,32.23410881318681,101.79567505100654,101.79729894899346
746849,0908609,DIAMONDBACK E&P LLC,IDELBERG 30-31 J              10,32.233440,101.796409,32.23275318681319,32.23412681318681,101.7955970508457,101.7972209491543
746851,0908611,DIAMONDBACK E&P LLC,IDELBERG 30-31 K              10,32.232985,101.798375,32.23229818681319,32.23367181318681,101.79756305491136,101.79918694508862
746852,0908612,DIAMONDBACK E&P LLC,IDELBERG 30-31 L              10,32.232967,101.798453,32.23228018681319,32.23365381318681,101.7976410550722,101.79926494492778
746870,0908720,DIAMONDBACK E&P LLC,BEE XE EAST 9-16 A            10,32.302558,102.202378,32.30187148681319,32.30324511318681,102.20156523216865,102.20319036783134
746871,0908721,DIAMONDBACK E&P LLC,BEE XE EAST 9-16 B            10,32.302578,102.202300,32.30189098681319,32.30326461318681,102.2014874319938,102.20311256800619
746872,0908722,DIAMONDBACK E&P LLC,BEE XE EAST 9-16 C            10,32.302594,102.202219,32.301907586813186,32.30328121318681,102.20140683184496,102.20303196815505
746873,0908723,DIAMONDBACK E&P LLC,BEE XE EAST 9-16 D            10,32.302611,102.202142,32.30192428681319,32.30329791318681,102.20132913169522,102.20295426830478
746874,0908724,DIAMONDBACK E&P LLC,BEE XE EAST 9-16 E            10,32.302628,102.202064,32.30194098681319,32.303314613186814,102.20125133154548,102.20287646845452
746875,0908725,DIAMONDBACK E&P LLC,BEE XE EAST 9-16 F            10,32.302647,102.201986,32.30196038681319,32.30333401318681,102.20117353137154,102.20279866862846
746876,0908726,DIAMONDBACK E&P LLC,BEE XE EAST 9-16 G            10,32.302664,102.201908,32.30197708681319,32.30335071318681,102.2010957312218,102.2027208687782
746877,0908727,DIAMONDBACK E&P LLC,BEE XE EAST 9-16 H            10,32.302681,102.201831,32.30199378681319,32.30336741318681,102.20101803107205,102.20264316892793
746050,0898872,DIAMONDBACK E&P LLC,LINTOCK 15-27 C               10,32.323786,101.959897,32.32309928681319,32.32447291318681,101.95908444173207,101.96070995826793
746051,0898873,DIAMONDBACK E&P LLC,LINTOCK 15-27 G               10,32.323804,101.959817,32.32311718681319,32.32449081318681,101.95900414157141,101.9606296584286
746047,0898867,DIAMONDBACK E&P LLC,LINTOCK 15-27 H               10,32.323749,101.960051,32.32306248681319,32.32443611318681,101.95923824206238,101.96086375793763
746048,0898869,DIAMONDBACK E&P LLC,LINTOCK 15-27 H               10,32.323731,101.960131,32.32304378681319,32.32441741318681,101.95931784223022,101.96094335776978
746049,0898870,DIAMONDBACK E&P LLC,LINTOCK 15-27 N               10,32.323768,101.959973,32.323080786813186,32.32445441318681,101.95916034189813,101.96078585810187
746878,0908879,DIAMONDBACK E&P LLC,ER 22-23 UNIT 2               10,32.253670,102.019884,32.25298338681319,32.25435701318681,102.0190718699853,102.02069613001471
746882,0908895,DIAMONDBACK E&P LLC,ER 22-23 UNIT 2               10,32.253689,102.019807,32.25300218681319,32.25437581318681,102.01899486981713,102.02061913018287
746881,0908893,DIAMONDBACK E&P LLC,ER 22-23 UNIT 2               10,32.253782,102.019417,32.25309518681319,32.25446881318681,102.01860486898529,102.02022913101472
746879,0908881,DIAMONDBACK E&P LLC,ER 22-23 UNIT 2               10,32.253652,102.019962,32.25296518681319,32.25433881318681,102.0191498701481,102.02077412985192
746880,0908883,DIAMONDBACK E&P LLC,ER 22-23 UNIT 2               10,32.253708,102.019729,32.25302118681319,32.25439481318681,102.01891686964719,102.02054113035281
746883,0908896,DIAMONDBACK E&P LLC,ER 22-23 UNIT 2               10,32.253726,102.019651,32.25303918681319,32.25441281318681,102.01883886948619,102.0204631305138
746822,0908072,DIAMONDBACK E&P LLC,AATZ 38-47 A                  10,32.217328,101.721298,32.21664068681319,32.21801431318681,101.72048639476338,101.72211000523663
746821,0908071,DIAMONDBACK E&P LLC,AATZ 38-47 A                  10,32.217394,101.721318,32.21670718681319,32.21808081318681,101.72050609416964,101.72212970583037
746823,0908073,DIAMONDBACK E&P LLC,AATZ 38-47 B                  10,32.217261,101.721278,32.21657388681319,32.21794751318681,101.7204664953598,101.72209010464019
746825,0908075,DIAMONDBACK E&P LLC,AATZ 38-47 C                  10,32.217822,101.719311,32.21713538681319,32.21850901318681,101.7184992903464,101.7201229096536
746824,0908074,DIAMONDBACK E&P LLC,AATZ 38-47 C                  10,32.217194,101.721259,32.21650738681319,32.21788101318681,101.72044669595354,101.72207030404647
746826,0908076,DIAMONDBACK E&P LLC,AATZ 38-47 D                  10,32.217624,101.719255,32.21693698681319,32.21831061318681,101.71844309211785,101.72006670788214
746827,0908077,DIAMONDBACK E&P LLC,AATZ 38-47 E                  10,32.217691,101.719272,32.21700418681319,32.21837781318681,101.71846019151785,101.72008380848216
746828,0908078,DIAMONDBACK E&P LLC,AATZ 38-47 F                  10,32.217557,101.719235,32.21687028681319,32.21824391318681,101.71842339271339,101.72004700728661
746829,0908079,DIAMONDBACK E&P LLC,AATZ 38-47 G                  10,32.217632,101.719276,32.21694528681319,32.21831891318681,101.71846449204375,101.72008810795626
746801,0907483,DIAMONDBACK E&P LLC,UE GRIT 16-17 B               10,32.332414,101.945014,32.33172708681319,32.33310071318681,101.94420106427387,101.94582673572614
746802,0907484,DIAMONDBACK E&P LLC,UE GRIT 16-17 B               10,32.332433,101.944933,32.33174648681319,32.33312011318681,101.94412046409965,101.94574613590035
746811,0907970,"HIBERNIA RESOURCES IV, LLC",UREN A                        10,32.520206,101.931397,32.51951918681319,32.52089281318681,101.9305826700757,101.93221172992432
746812,0907971,"HIBERNIA RESOURCES IV, LLC",UREN B                        10,32.520226,101.931303,32.51953938681319,32.520913013186814,101.93048836989261,101.9321174301074
739364,0908458,"HIGH LONESOME MIDSTREAM, LLC",BEE 239                       10,32.250280,102.174620,32.24959338681319,32.25096701318681,102.17380770030499,102.17543189969501
746803,0907706,OCCIDENTAL PERMIAN LTD.,UTH CURTIS RANCH              10,32.112598,102.104534,32.11191148681319,32.11328511318681,102.10372262740611,102.10534437259389
746835,0908371,OVINTIV USA INC.,BEE 318B                      10,32.361047,102.142833,32.36036038681319,32.36173401318681,102.14202020697333,102.14364639302669
746836,0908372,OVINTIV USA INC.,BEE 318B                      10,32.361083,102.142678,32.36039648681319,32.36177011318681,102.1418647066487,102.1434908933513
746834,0908370,OVINTIV USA INC.,BEE 318B                      10,32.361117,102.142519,32.360429886813186,32.36180351318681,102.14170630634835,102.14333249365164
746837,0908373,OVINTIV USA INC.,BEE 318C                      10,32.361153,102.142364,32.36046598681319,32.36183961318681,102.14155080602373,102.14317699397628
746838,0908374,OVINTIV USA INC.,BEE 318D                      10,32.361186,102.142206,32.36049928681319,32.36187291318681,102.14139250572427,102.14301869427572
746839,0908375,OVINTIV USA INC.,BEE 318D                      10,32.361414,102.141172,32.36072708681319,32.36210071318681,102.14035910367576,102.14198529632424
746840,0908376,OVINTIV USA INC.,BEE 318E                      10,32.361453,102.141008,32.36076598681319,32.36213961318681,102.14019520332594,102.14182139667405
746841,0908377,OVINTIV USA INC.,BEE 318E                      10,32.361489,102.140844,32.36080208681319,32.36217571318681,102.14003130300132,102.14165749699869
746842,0908378,OVINTIV USA INC.,BEE 318E                      10,32.361525,102.140681,32.36083818681319,32.36221181318681,102.13986750267668,102.14149369732331
746645,0905514,"OXYROCK OPERATING, LLC",NISHING NAIL W                10,32.133036,102.015624,32.13234878681319,32.13372241318681,102.01481294578734,102.01643505421266
746646,0905524,"OXYROCK OPERATING, LLC",NISHING NAIL W                10,32.133058,102.015531,32.13237098681319,32.13374461318681,102.01471964558995,102.01634175441005
746647,0905526,"OXYROCK OPERATING, LLC",NISHING NAIL W                10,32.133080,102.015437,32.13239318681319,32.13376681318681,102.01462624539258,102.01624835460743
746648,0905527,"OXYROCK OPERATING, LLC",NISHING NAIL W                10,32.133102,102.015344,32.13241538681319,32.133789013186814,102.01453294519519,102.01615505480481
746649,0905584,"OXYROCK OPERATING, LLC",NISHING NAIL W E              10,32.133124,102.015251,32.13243738681319,32.13381101318681,102.01443964499957,102.01606175500042
746656,0905665,"OXYROCK OPERATING, LLC",NISHING NAIL W E              10,32.133146,102.015157,32.13245958681319,32.13383321318681,102.0143462448022,102.0159683551978
746657,0905668,"OXYROCK OPERATING, LLC",NISHING NAIL W F              10,32.133456,102.013850,32.13276958681319,32.13414321318681,102.0130393420459,102.01466145795409
746658,0905672,"OXYROCK OPERATING, LLC",NISHING NAIL W G              10,32.133479,102.013757,32.132791786813186,32.13416541318681,102.01294604184852,102.01456815815149
746659,0905675,"OXYROCK OPERATING, LLC",NISHING NAIL W G              10,32.133501,102.013664,32.13281398681319,32.13418761318681,102.01285274165113,102.01447485834888
746660,0905710,"OXYROCK OPERATING, LLC",NISHING NAIL W G              10,32.133523,102.013570,32.13283598681319,32.13420961318681,102.01275934145552,102.01438145854449
746661,0905711,"OXYROCK OPERATING, LLC",NISHING NAIL W G              10,32.133545,102.013477,32.13285818681319,32.13423181318681,102.01266574125813,102.01428785874188
746662,0905712,"OXYROCK OPERATING, LLC",NISHING NAIL W H              10,32.133567,102.013384,32.13288038681319,32.13425401318681,102.01257244106074,102.01419455893927
746733,0906710,"PIONEER NATURAL RES. USA, INC.",VIS-FORTUNE 44B               10,32.278569,101.895484,32.27788238681319,32.27925601318681,101.89467144713554,101.89629615286445
746734,0906711,"PIONEER NATURAL RES. USA, INC.",VIS-FORTUNE 44C               10,32.278583,101.895422,32.27789658681319,32.27927021318681,101.89460924700839,101.89623395299162
746735,0906714,"PIONEER NATURAL RES. USA, INC.",VIS-FORTUNE 44D               10,32.278598,101.895359,32.27791078681319,32.27928441318681,101.89454634688121,101.89617105311879
746736,0906716,"PIONEER NATURAL RES. USA, INC.",VIS-FORTUNE 44E               10,32.278612,101.895297,32.27792498681319,32.27929861318681,101.89448414675404,101.89610885324596
746737,0906718,"PIONEER NATURAL RES. USA, INC.",VIS-FORTUNE 44F               10,32.278626,101.895234,32.27793918681319,32.27931281318681,101.89442164662687,101.89604635337314
746738,0906720,"PIONEER NATURAL RES. USA, INC.",VIS-FORTUNE 44G               10,32.279488,101.889454,32.27880098681319,32.28017461318681,101.88864203890867,101.89026676109134
746739,0906724,"PIONEER NATURAL RES. USA, INC.",VIS-FORTUNE 44H               10,32.279509,101.889361,32.27882188681319,32.28019551318681,101.88854853872148,101.89017326127852
746740,0906726,"PIONEER NATURAL RES. USA, INC.",VIS-FORTUNE 44I               10,32.279530,101.889267,32.27884308681319,32.28021671318681,101.8884547385316,101.89007946146839
